"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033500","carbohydrate homeostasis","121/6579","282/18860",0.429078014184397,1.23003668452922,2.84868600664745,0.00297103107390521,0.0166131522652514,0.0114128263500544,"C2CD2L/ZBTB20/HECTD4/SOX4/SLC9B2/PPP3CB/PRKCE/PDK2/RAB11FIP2/FUT1/GPLD1/STXBP4/TREM2/RAB11FIP5/NGFR/CCDC186/IGFBP5/TGFB1/LRP5/HK2/CCN4/PRKN/RACK1/CRY2/MAPK3/COL1A1/PYGL/STAT3/PRKACA/CYBA/OXCT1/HIF1A/HK1/GPR21/UCP2/KCNB1/CRY1/PFKM/FOXO1/PTPRN2/HNF4A/GPX1/HLA-DRB1/NCF1/MLXIPL/NR1D1/SYBU/OAS1/PRKAA2/BRSK2/ICAM1/EFNA5/PRCP/HNF1A/RBP4/ADCY5/FBN2/SLC16A1/GPI/BAIAP3/FKBP1B/TUNAR/EPHA5/VSNL1/ABCC8/PTPRN/CDKN2A/ABCA12/TSC22D4/AGER/ERN1/RFX6/ALOX5/SLC8B1/CSMD1/GATA4/GPR68/MIR320D1/BACE2/FBN3/NPTX1/HKDC1/CRH/DBH/TRPV4/GPR27/XBP1/CMKLR2/MIR15A/ADRA2A/MUSTN1/OPRK1/PDE8B/IL6/PPARGC1A/CARTPT/NOX4/GJB6/ENHO/GPRC6A/TRPM5/DUSP29/CEBPA/G6PC2/CYP11B1/HK3/FABP5/SUCNR1/CMA1/NKX6-1/FOXA3/CASR/PCK1/PDX1/MTNR1B/BHLHA15/NR1H4/MIR16-1/FFAR2/MIR337/GHRHR",121
"GO:0048486","parasympathetic nervous system development","13/6579","19/18860",0.684210526315789,1.96142430860553,3.06875581260566,0.00297721107009396,0.0166131522652514,0.0114128263500544,"ADARB1/TFAP2A/NRP2/SIX1/ACKR3/HOXB2/PLXNA3/EGR2/HES1/GDNF/NRP1/PLXNA4/PHOX2A",13
"GO:0060263","regulation of respiratory burst","13/6579","19/18860",0.684210526315789,1.96142430860553,3.06875581260566,0.00297721107009396,0.0166131522652514,0.0114128263500544,"RPS19/GRN/CLEC7A/NOXA1/NCF1/CAMK1D/DUSP10/RAC2/LBP/IGHA1/JCHAIN/S100A9/IGHA2",13
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","13/6579","19/18860",0.684210526315789,1.96142430860553,3.06875581260566,0.00297721107009396,0.0166131522652514,0.0114128263500544,"SCN2B/KCNQ1/KCNE3/NOS1AP/KCNJ3/KCNE4/RNF207/KCNE5/KCNJ5/KCND3/NOS1/CASQ2/KCNE1",13
"GO:0051607","defense response to virus","141/6579","334/18860",0.422155688622754,1.21019247414883,2.83675594418323,0.00300969350995088,0.0167796369037631,0.0115271971954514,"ILRUN/ZC3HAV1/MOV10/CARD8/ADARB1/TRIM56/DDX60L/TRIM5/PARP9/IFI16/NMB/VAPB/HYAL2/DTX3L/CCDC92/TLR3/NLRC5/GBP1/GBP2/NDUFAF4/DDX60/HERC5/RNASE6/POLR3A/RNF135/TRIM21/APOBEC3C/USP27X/MYD88/GBP3/TRIM34/IRGM/CGAS/RELA/APOBEC3G/UNC93B1/CXCL10/CASP1/OAS3/PTPRC/F2RL1/APOBEC3F/VAMP8/TNFAIP3/IL10RB/TRIM22/RTP4/PYCARD/TANK/IRF1/IFNGR1/ZC3H12A/AGBL4/OAS1/IFIH1/ITGAX/UNC13D/FGL2/RNASE2/TRIM38/PLSCR1/AIM2/TRIM6/GBP5/CXCL9/IFI44L/USP17L2/IKBKE/SAMHD1/BST2/IRF9/TLR2/LILRB1/USP18/IRF7/IRF5/OAS2/SERINC5/SLFN13/APOBEC3B/TLR7/OASL/FADD/CD37/TLR8/SLFN11/DDIT4/TNF/MX2/IL33/SPN/RIPK3/MAP3K14/RIGI/IFNA8/ZBP1/ISG15/IL1B/STING1/ZDHHC11B/IFNA1/STAT1/NLRP6/IFNW1/ZDHHC11/IFNA21/MLKL/IL15/IFNLR1/APOBEC3D/MICB/IFIT2/AZU1/PMAIP1/IFI6/IL23A/OPRK1/IFITM3/PRF1/IFNL4/APOBEC3A/IL6/NLRP1/MMP12/RSAD2/FCN3/NLRP4/USP44/IFNL2/IL27/IFNL1/IFNB1/IL12B/CD207/IFNE/CR2/IFNA2/DEFA3/DEFA1/IL21/DEFA1B",141
"GO:0030516","regulation of axon extension","42/6579","84/18860",0.5,1.43334853321173,2.91338475551176,0.0030482978301644,0.016979929653262,0.0116647933802517,"TNFRSF12A/ZFYVE27/PAK1/NTN1/DISC1/FN1/GDI1/PAFAH1B1/DRAXIN/CDKL5/WNT5A/ABL1/TRPC5/SEMA5A/RTN4/PLXNA3/APOE/KIAA0319/TRIM46/SEMA4F/IFRD1/VEGFA/CDK5/BCL11A/RTN4R/ARHGAP4/MAPT/OLFM1/MAP2/LIMK1/L1CAM/SEMA7A/MAP1B/NTRK3/ISLR2/NRP1/SEMA3G/PLXNA4/SLIT1/NKX6-1/CDH1/NGF",42
"GO:0030224","monocyte differentiation","22/6579","38/18860",0.578947368421053,1.65966672266622,2.97924279618827,0.00308847825963273,0.0171585133109657,0.0117874759537807,"MYC/IFI16/CSF1/SP3/PDE1B/ZFP36L1/CD74/CDK6/HOXA7/CD4/HLA-DRB1/FOXP1/VEGFA/CSF1R/JUN/PDE2A/IRF7/INPP5D/IL34/GPR68/MIR125B1/IL31RA",22
"GO:0035909","aorta morphogenesis","22/6579","38/18860",0.578947368421053,1.65966672266622,2.97924279618827,0.00308847825963273,0.0171585133109657,0.0117874759537807,"NAGLU/FKBP10/SOX4/FOXH1/NOTCH1/COL3A1/CHD7/SIX1/JAG1/HEY1/TBX2/TGFBR2/HES1/EFEMP2/PROX1/HEY2/ENG/TFAP2B/ADAMTS9/TGFB2/EYA1/FGF8",22
"GO:0045652","regulation of megakaryocyte differentiation","22/6579","38/18860",0.578947368421053,1.65966672266622,2.97924279618827,0.00308847825963273,0.0171585133109657,0.0117874759537807,"H4C13/MEF2C/H4C2/TESC/HMGB2/PITHD1/H4C14/H4C15/H4C1/SCIN/LOX/H4C8/THPO/H4C6/MTURN/H4C11/H4C12/PF4/RAB7B/H4C4/MYB/H4C9",22
"GO:0032368","regulation of lipid transport","71/6579","155/18860",0.458064516129032,1.31313220461978,2.86508252824091,0.0031083121529517,0.0172535820819272,0.0118527858574626,"ABCA1/DBI/APOC1/ANXA2/NMB/FABP3/LIPG/TSPO/TREM2/ABCA13/PRKN/CRY2/ITGAV/MAPK3/LPCAT3/SPP1/CAV1/ABCG4/APOC2/SYK/TTC39B/CRY1/SREBF2/ITGB3/APOE/DAB2/SEC24A/ABCB4/CYP19A1/PLTP/CRHR1/YJEFN3/NFKBIA/CETP/TRIAP1/DENND5B/THBS1/P2RX4/ABCA12/ATP8A1/ABCA5/EEPD1/C1QTNF1/ATP8A2/IL1B/MIR9-1/CYP4A11/PLA2G4A/GALR1/PLA2G3/CRH/LRAT/MIR128-1/KCNK9/AGT/ACSL1/MIR613/MIR27A/MIR130B/MIR758/AVPR1B/MIR93/MYB/AGTR1/TAC1/FASLG/MIR17/APOA2/TNFSF11/REN/GAL",71
"GO:0001776","leukocyte homeostasis","56/6579","118/18860",0.474576271186441,1.36046640440436,2.87488342648894,0.00317705715496224,0.0176197421743707,0.0121043288208121,"F2R/CCNB2/PIK3CB/PPP3CB/ANXA1/MEF2C/CHST3/GCNT4/TGFB1/CSF1/WDR37/BAX/ZC3H8/SASH3/FCER1G/CD74/PKN1/ABL1/DOCK11/SLC40A1/GAPT/HIF1A/NCKAP1L/BCL2L11/CASP3/LGALS9/TNFAIP3/BCL10/BTK/LMO1/STAT5A/AIM2/IL2RA/LYN/IL7R/FLT3/FADD/TNFSF14/CCR2/RIPK3/GPR183/TCIRG1/SPNS2/SH2B2/TNFSF13B/LGALS2/IL20RB/GPR174/TGFB2/FCAR/LIPA/CXCL6/PMAIP1/IL6/HCAR2/SIT1",56
"GO:0170062","nutrient storage","49/6579","101/18860",0.485148514851485,1.39077382430445,2.88206464654764,0.00321013034361215,0.0177437725503271,0.0121895346336718,"ABCA1/FBXW7/CIDEA/CLSTN3/RAB40C/PLIN3/MSR1/TREM2/CRY2/ITGAV/SOAT1/BSCL2/NPC2/CAV1/STARD4/C3/TTC39B/CRY1/SREBF2/ITGB3/APOE/ZC3H12A/PLIN2/ANGPTL3/STAT5A/RNF213/NFKBIA/NEGR1/IKBKE/CDS1/LPL/CD36/TNF/DGAT2/GM2A/MIR10B/LIPA/TLE6/LRAT/ACVR1C/HILPDA/IL6/VSTM2A/PLIN5/B4GALNT1/SMIM22/APOC4/MIR138-1/FFAR2",49
"GO:1903035","negative regulation of response to wounding","49/6579","101/18860",0.485148514851485,1.39077382430445,2.88206464654764,0.00321013034361215,0.0177437725503271,0.0121895346336718,"GIT1/SERPINE1/TMX1/CD9/ANXA2/PLAU/TFPI/INPP5F/STAT3/MDK/PTPN6/SPP1/ADTRP/CERS2/EPHA4/APOE/KIAA0319/SIGLEC10/PROS1/PLAUR/RTN4R/THBS1/ANGPT2/TNF/PLAT/RTN4RL1/AJAP1/IL33/PDGFRA/ALOX5/RGMA/THBD/TAFA5/CD109/C1QTNF1/PF4/MMRN1/SERPING1/ANGPT1/WFDC1/ADAMTS18/FAP/PDGFA/KNG1/F11/MIR15B/PLG/DSG2/APOH",49
"GO:0002931","response to ischemia","33/6579","63/18860",0.523809523809524,1.50160322526944,2.91882953475991,0.00321061793898489,0.0177437725503271,0.0121895346336718,"TP53/REST/SIRT5/PIK3CB/MEF2C/TREM2/HK2/CSF1/PINK1/PANX2/NFE2L2/STAT3/CAV1/FAIM2/RELA/ROCK2/CX3CL1/CSF1R/UCHL1/RCAN1/CAMK2A/ITGAM/KCNJ11/SLC8A2/P2RX4/EGR1/POPDC1/RNLS/NPPC/CX3CR1/AQP3/MYB/CASR",33
"GO:0010718","positive regulation of epithelial to mesenchymal transition","33/6579","63/18860",0.523809523809524,1.50160322526944,2.91882953475991,0.00321061793898489,0.0177437725503271,0.0121895346336718,"EZH2/GLIPR2/TGFBR1/NOTCH1/PDPN/WWTR1/TGFB1/LOXL2/TGFB1I1/COL1A1/MDK/JAG1/DAB2/FERMT2/TGFBR2/BMP2/OLFM1/GCNT2/MIR21/ENG/IL1B/LEF1/BMP7/TGFB2/ADAM8/AGT/IL6/BAMBI/CRB2/TBX20/TWIST1/SNAI1/LRG1",33
"GO:1902692","regulation of neuroblast proliferation","26/6579","47/18860",0.553191489361702,1.58583241972362,2.94317245755701,0.00322872161016204,0.0178127643923561,0.0122369303295684,"TP53/ASPM/DISC1/NOTCH1/SMO/KIFAP3/TGFB1/CTNNA1/ID4/ITGB1/KCTD11/HIF1A/BTG2/DMRTA2/WDR62/PTN/CX3CL1/VEGFA/OTP/PROX1/TAFA1/MIR137/SKOR2/LHX5/CX3CR1/VAX1",26
"GO:1990776","response to angiotensin","26/6579","47/18860",0.553191489361702,1.58583241972362,2.94317245755701,0.00322872161016204,0.0178127643923561,0.0122369303295684,"PPP3CA/AGTRAP/COL3A1/NFE2L2/MAS1/CYBB/CYBA/NONO/CAV1/FAM114A1/RELA/ROCK2/PRKCG/CAMK2A/PLA2G2A/PRKD1/RAP1GDS1/DDR2/FAT1/CA2/SLC30A10/AGT/ACE/NPPA/AGTR1/REN",26
"GO:0001959","regulation of cytokine-mediated signaling pathway","88/6579","198/18860",0.444444444444444,1.2740875850771,2.837692123784,0.0032339043369569,0.017825843123452,0.0122459150956437,"CARD8/PELI3/PXDN/H2BC11/CXCR4/TRIM56/PARP9/MAPKAPK2/SMIM30/IKBKB/LAPTM5/TREM2/SPATA2/RBM47/CSF1/PRKN/ULK1/NLRC5/PAFAH1B1/PARP14/NKIRAS2/WNT5A/USP27X/CD74/TNFRSF1A/PTPN6/CAV1/IRGM/SYK/HIF1A/C1QTNF4/SPPL2A/CASP1/OAS3/PTPRC/F2RL1/TNFAIP3/PYCARD/TANK/CASP4/CDK5R1/IRAK1/OAS1/IL1RN/GSTP1/TRIM6/IKBKE/SAMHD1/SPHK1/USP18/IRF7/RIPK2/TRAIP/BIRC7/CISH/FADD/IL1R2/CD24/MIR21/CARD16/ZBP1/NLRP2B/SLIT3/CASP8/ISG15/CCDC3/MIR125B1/TMC8/IRAK3/STING1/NLRP6/SLIT2/MIR99A/CCL5/ANGPT1/CLDN18/GFI1/IL6/HPX/TSLP/TXK/MMP12/PYDC1/MIR27A/MIRLET7A1/MIRLET7C/IL1R1/NR1H4",88
"GO:0018212","peptidyl-tyrosine modification","58/6579","123/18860",0.471544715447154,1.35177585245985,2.86477791012236,0.00324607063227547,0.017877360328405,0.0122813061463475,"DDR1/PARP9/ITGB2/PARP14/MAPK3/SAMSN1/PKDCC/DMTN/ZFYVE28/PTPN6/CSPG4/PTK2B/SYK/LIF/BTK/EGFR/VEGFA/OSM/EFNA5/CSF1R/GPRC5A/LYN/HES1/FLT3/IL18/ERBB2/RIPK2/EFEMP1/FLT4/EFNA1/MVP/NEDD9/DDR2/HCK/PDGFRA/CD80/LTK/SRCIN1/LCK/CASS4/KDR/FGR/EPHA7/IL15/CNTF/ZAP70/ERBB4/DOK7/ANGPT1/IFNL4/IL6/LILRA5/SRMS/NRG1/IFNL1/IL31RA/FGF10/IL21",58
"GO:0090075","relaxation of muscle","21/6579","36/18860",0.583333333333333,1.67223995541369,2.95489479345124,0.00336739881847946,0.0185133921165146,0.0127182443164738,"ATP2A2/SLC8A1/GRK2/ATP1B1/ATP1A1/ABCC8/GSN/P2RX4/P2RY1/CHGA/SLN/PDE4D/GUCY1A1/KBTBD13/GNAI1/IRAG1/RGS2/ATP1A2/TIFAB/DCANP1/MIR153-1",21
"GO:1904893","negative regulation of receptor signaling pathway via STAT","21/6579","36/18860",0.583333333333333,1.67223995541369,2.95489479345124,0.00336739881847946,0.0185133921165146,0.0127182443164738,"LEPROT/PARP14/CAV1/PTPRC/HMGA2/SOCS1/CISH/MIR874/SOCS3/MIR125B1/MIR9-1/PTPRT/BCL3/SOCS2/MIR99A/PTPRD/DAB1/MIR149/CLEC12B/MIRLET7C/MIR340",21
"GO:0002548","monocyte chemotaxis","29/6579","54/18860",0.537037037037037,1.53952249863483,2.9058997775901,0.00346528736332845,0.0190350577089593,0.0130766157275288,"SERPINE1/ANXA1/ANO6/RPS19/NINJ1/CXCL10/CCL3/MICOS10-NBL1/CCR1/AIF1/CCL2/NBL1/LYN/CCR2/LGALS3/DUSP1/PF4/SLIT2/CCN3/CCL5/IL6R/FPR2/IL6/CX3CR1/CCL26/CCL7/CCL1/TNFSF11/S100A7",29
"GO:0021543","pallium development","89/6579","201/18860",0.442786069651741,1.26933352692382,2.80974348154443,0.00350108528166234,0.0192150472731234,0.0132002641241623,"KIF14/EZH2/HDAC1/PPP1R9B/ASPM/DISC1/WDR47/SMO/PHLPP2/HTR6/SYNE2/COL3A1/ARHGAP11B/MBOAT7/XRN2/TACC3/FLNA/FBXO41/BAX/KCNA2/PAFAH1B1/GART/TSKU/LARGE1/PHACTR1/MDK/NDEL1/NDE1/CDK5R2/FOS/CDK6/ID4/PIANP/EMX1/SEMA6B/HIF1A/PLCB1/BTG2/DMRTA2/CASP3/RTN4/WDR62/NOTCH2NLB/NOTCH2NLA/PLXNA3/NOTCH2NLC/KCNA1/EGFR/ADGRG1/CDK5R1/LHX6/BMERB1/MFSD2A/CDK5/BCAN/POU3F2/NEUROD6/TBR1/EPHA5/FGF13/CNTNAP2/NEFL/TP73/PROX1/FEZF2/CDH2/RELN/DRD1/HTR5A/TACC2/KIRREL3/TUBA1A/LEF1/SLIT2/IGF2BP1/SLC32A1/ZIC1/DAB1/LHX5/EOMES/LAMB1/ASCL1/LHX2/EMX2/SRD5A2/GRIA1/FOXP2/ARX/FGF8",89
"GO:0048736","appendage development","87/6579","196/18860",0.443877551020408,1.27246247336144,2.80643362582879,0.00354885851559384,0.0194435731463693,0.0133572557694689,"TTBK2/NAGLU/HDAC1/SLC39A1/BBS7/NOTCH1/SALL1/COL3A1/HOXD10/PRRX1/MOSMO/LRP5/SHOX2/NOTCH2/BAX/HOXD9/HOXD13/HOXA10/CHD7/TFAP2A/LARGE1/CHST11/PKDCC/WNT5A/EN1/RDH10/HOXC10/BCL2L11/SOX9/HOXA13/FREM2/MEOX2/TBX2/SALL3/FERMT2/GNA12/HAND2/HOXC11/CYP26B1/FBN2/PLXNA2/HOXC13/HOXA9/PITX1/HOXA11/HOXD12/MAP3K20/CACNA1C/RSPO2/ITGA6/TULP3/FGF9/AFF3/NFIA/TBX5/MSX1/OSR2/TFAP2B/SALL4/COL6A1/FRAS1/PRICKLE1/LEF1/PITX2/BMP7/ITGB4/RARB/TGFB2/KREMEN2/MUSTN1/GRHL2/RUNX2/PCSK5/TBX4/GDF5/B4GALNT1/MYCN/SMOC1/EVX2/TWIST1/ARK2C/SP9/GPC3/FGF10/COL2A1/FGF8/DKK1",87
"GO:0060173","limb development","87/6579","196/18860",0.443877551020408,1.27246247336144,2.80643362582879,0.00354885851559384,0.0194435731463693,0.0133572557694689,"TTBK2/NAGLU/HDAC1/SLC39A1/BBS7/NOTCH1/SALL1/COL3A1/HOXD10/PRRX1/MOSMO/LRP5/SHOX2/NOTCH2/BAX/HOXD9/HOXD13/HOXA10/CHD7/TFAP2A/LARGE1/CHST11/PKDCC/WNT5A/EN1/RDH10/HOXC10/BCL2L11/SOX9/HOXA13/FREM2/MEOX2/TBX2/SALL3/FERMT2/GNA12/HAND2/HOXC11/CYP26B1/FBN2/PLXNA2/HOXC13/HOXA9/PITX1/HOXA11/HOXD12/MAP3K20/CACNA1C/RSPO2/ITGA6/TULP3/FGF9/AFF3/NFIA/TBX5/MSX1/OSR2/TFAP2B/SALL4/COL6A1/FRAS1/PRICKLE1/LEF1/PITX2/BMP7/ITGB4/RARB/TGFB2/KREMEN2/MUSTN1/GRHL2/RUNX2/PCSK5/TBX4/GDF5/B4GALNT1/MYCN/SMOC1/EVX2/TWIST1/ARK2C/SP9/GPC3/FGF10/COL2A1/FGF8/DKK1",87
"GO:0001658","branching involved in ureteric bud morphogenesis","32/6579","61/18860",0.524590163934426,1.50384108402543,2.88478551704836,0.00357056252355008,0.0194950868533884,0.0133926444171782,"MYC/SMO/SALL1/GZF1/TGFB1/FOXD1/HOXD11/SIX1/TMEM59L/SOX9/HOXB7/VEGFA/DCHS1/BMP2/HOXA11/NPNT/SOX8/WNT1/HS3ST3A1/LAMA5/HS3ST3B1/WNT9B/GDNF/AGT/CITED1/ADAMTS16/TACSTD2/WT1/EYA1/LHX1/GPC3/FGF8",32
"GO:0010965","regulation of mitotic sister chromatid separation","32/6579","61/18860",0.524590163934426,1.50384108402543,2.88478551704836,0.00357056252355008,0.0194950868533884,0.0133926444171782,"KNL1/BUB1/ESPL1/BIRC5/DLGAP5/NDC80/CENPF/UBE2C/TTK/CDC20/NUF2/FBXO5/BUB1B/AURKB/SKA1/HASPIN/ZWINT/SPC24/KNTC1/SKA3/SPC25/GEN1/MAD2L2/TRIP13/PLK1/XRCC3/RB1/CCNB1/CDCA8/MAD2L1/DUSP1/USP44",32
"GO:0048168","regulation of neuronal synaptic plasticity","32/6579","61/18860",0.524590163934426,1.50384108402543,2.88478551704836,0.00357056252355008,0.0194950868533884,0.0133926444171782,"DLG4/SYNGR1/NPTN/SYNGAP1/SHANK3/RAB3A/PPFIA3/RAB8A/CAMK2G/NCDN/SHISA8/SYP/NSMF/NEURL1/RASGRF1/JPH3/APOE/CAMK2B/MCTP1/GRIN2A/SNCA/CAMK2A/SYT4/SLC4A10/SLC8A2/GRIN2B/GRIN2C/GRM5/GRIN1/NETO1/SHISA9/ARC",32
"GO:0060425","lung morphogenesis","32/6579","61/18860",0.524590163934426,1.50384108402543,2.88478551704836,0.00357056252355008,0.0194950868533884,0.0133926444171782,"TNC/VANGL2/SOX11/PLOD3/HOXA5/MAPK3/CELSR1/RDH10/SOX9/LIF/HMGA2/DAG1/TBX2/RPL13A/TGFBR2/MAP2K1/RSPO2/SPRY1/TNF/LAMA1/COL6A1/PITX2/CTSZ/ID1/YAP1/GRHL2/NODAL/FOXP2/FOXF1/FGF10/WNT2/FGF8",32
"GO:0051261","protein depolymerization","57/6579","121/18860",0.471074380165289,1.35042754368709,2.83034985845005,0.00359860104010709,0.0196312667755928,0.0134861966690126,"NES/TTBK2/LIMA1/KIF18A/SYNJ1/KIF18B/PPP1R9B/KIF2C/SPTAN1/WDR47/RDX/SPTBN4/AURKB/DIAPH3/TRIOBP/ASB2/MAP1S/MAP1A/TPX2/WDR1/STMN3/ADD2/TMOD2/EPS8/KIF2B/PDXP/DMTN/CAPG/TRIM54/CARMIL2/SEMA5A/KATNB1/TWF1/SPTBN2/F2RL1/DNAJC6/MICAL2/PLEK/SPTB/MID1/BMERB1/SCIN/GSN/FGF13/TMOD4/STMN2/CKAP2/STMN1/SLN/CCSAP/SPEF1/NAV3/MAP1B/TRPV4/STMN4/AVIL/GAS2L2",57
"GO:0014855","striated muscle cell proliferation","43/6579","87/18860",0.494252873563218,1.41687326271505,2.85245784801724,0.00360975740451836,0.0196751953458657,0.0135163745146332,"CDK1/NDC80/TGFBR1/NOTCH1/MEF2C/PAXBP1/RUNX1/STAT3/MAPK11/FOS/ABL1/SIX1/SMAD1/MYH10/SELENON/NDRG4/TBX2/RBP4/CFLAR/NKX2-5/TP73/FGF9/CCNB1/TBX5/HEY2/MSTN/MIR873/MIR590/MIR199B/SIX5/TGFB2/CAV2/YAP1/ERBB4/PIM1/ANGPT1/ZFPM2/TBX20/NRG1/GATA6/MYB/WNT2/MIR204",43
"GO:0043500","muscle adaptation","59/6579","126/18860",0.468253968253968,1.3423422771348,2.82197367112791,0.00365872493389882,0.0199140292869095,0.013680447548583,"CAMTA2/EZH2/PPP3CA/PAK1/NOTCH1/ATP2A2/INPP5F/ASB2/IGFBP5/HMOX1/GSK3A/LMNA/CAMK2G/CYBA/TNFRSF1A/RGS4/FOXO1/TWF1/SELENON/ROCK2/APLN/CAMK2B/DAG1/FOXP1/HAND2/TNFRSF1B/CFLAR/ARRB1/AKAP6/GSN/LMCD1/P2RX4/MLIP/CASQ1/HEY2/MIR21/MSTN/PDE9A/MIR25/IL1B/APLNR/MIR199B/MIR19A/TRPC3/TNNT1/AGT/FBXO32/PRKAG3/SCN5A/PI16/RGS2/TNNI1/NPPA/GATA6/MIR17/ADRA1A/IL1R1/CACNA1S/GATA5",59
"GO:0002313","mature B cell differentiation involved in immune response","20/6579","34/18860",0.588235294117647,1.68629239201381,2.93151434441093,0.00366300018118574,0.0199140292869095,0.013680447548583,"NOTCH2/MFNG/PLCG2/LFNG/DOCK11/PTK2B/FCGR2B/IRF8/BCL6/GPR183/SPI1/DLL1/IL10/BCL3/CR1/NFKBIZ/LGALS1/XBP1/IL6/IL21",20
"GO:0002828","regulation of type 2 immune response","20/6579","34/18860",0.588235294117647,1.68629239201381,2.93151434441093,0.00366300018118574,0.0199140292869095,0.013680447548583,"ANXA1/CD86/CD74/PRKCZ/NOD2/IL18/BCL6/HLX/IL33/CCR2/IDO1/GATA3/IL6/IL4R/RSAD2/ASCL2/TBX21/IFNL1/IFNB1/IFNA2",20
"GO:0001656","metanephros development","45/6579","92/18860",0.489130434782609,1.40218878248974,2.83033132184917,0.00380107072401816,0.0206292699653691,0.014171800275111,"ID3/LAMB2/APH1A/MYC/SMO/SALL1/WWTR1/FOXD1/SIX1/RDH10/FOXJ1/CALB1/SOX9/BASP1/LIF/AQP1/IRX1/HOXC11/HES1/HOXA11/IRX3/SPRY1/PDGFRA/EGR1/SOX8/OSR2/IRX2/TFAP2B/FRAS1/STAT1/BMP7/SLC22A6/WNT9B/GDNF/YAP1/CITED1/PDGFA/WT1/AQP2/EYA1/LHX1/GPC3/FGF10/FGF8/RET",45
"GO:0030071","regulation of mitotic metaphase/anaphase transition","45/6579","92/18860",0.489130434782609,1.40218878248974,2.83033132184917,0.00380107072401816,0.0206292699653691,0.014171800275111,"KNL1/BUB1/ESPL1/BIRC5/DLGAP5/NDC80/CENPF/UBE2C/ACTL6A/TTK/CDC20/NUF2/FBXO5/BUB1B/CENPE/AURKB/SKA1/HASPIN/BCL7C/ZWINT/SPC24/KNTC1/HECW2/SKA3/SPC25/GEN1/SMARCA2/MAD2L2/SMARCE1/TRIP13/PLK1/XRCC3/DPF3/NEK6/MAP3K20/ACTB/RB1/ACTL6B/CCNB1/CDCA8/MAD2L1/DUSP1/DPF1/BCL7A/USP44",45
"GO:0002347","response to tumor cell","28/6579","52/18860",0.538461538461538,1.54360611268956,2.87300977177677,0.00384470440532292,0.020812622737269,0.0142977591126081,"HLA-A/NOTCH1/YWHAG/LAPTM5/TGFB1/NOTCH2/MAPK3/TNFRSF10B/SLC22A13/HAVCR2/RELA/NECTIN2/HLA-DRB1/TXNIP/MR1/CD226/ABI3/PLK5/AHR/PDCD1/IL4I1/SPI1/DAPK1/PRF1/NKG7/IL12B/GZMB/IGFBPL1",28
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","28/6579","52/18860",0.538461538461538,1.54360611268956,2.87300977177677,0.00384470440532292,0.020812622737269,0.0142977591126081,"KNL1/BUB1/BIRC5/NDC80/CENPF/TTK/CDC20/NUF2/FBXO5/BUB1B/AURKB/SKA1/HASPIN/ZWINT/SPC24/KNTC1/SKA3/SPC25/GEN1/MAD2L2/TRIP13/PLK1/XRCC3/CCNB1/CDCA8/MAD2L1/DUSP1/USP44",28
"GO:1905819","negative regulation of chromosome separation","28/6579","52/18860",0.538461538461538,1.54360611268956,2.87300977177677,0.00384470440532292,0.020812622737269,0.0142977591126081,"KNL1/BUB1/BIRC5/NDC80/CENPF/TTK/CDC20/NUF2/FBXO5/BUB1B/AURKB/SKA1/HASPIN/ZWINT/SPC24/KNTC1/SKA3/SPC25/GEN1/MAD2L2/TRIP13/PLK1/XRCC3/CCNB1/CDCA8/MAD2L1/DUSP1/USP44",28
"GO:0043542","endothelial cell migration","128/6579","302/18860",0.423841059602649,1.21502392219273,2.75706543445455,0.00385238619891501,0.0208364130673398,0.0143141024833047,"PDPK1/SPARC/TGFBR1/PIK3CB/SP1/ANXA1/NOTCH1/RAB13/MEF2C/SRPX2/FN1/FUT1/GPLD1/HDAC5/TGFB1/LOXL2/ITGB2/HMOX1/GRN/NFE2L2/MICALL1/PLEKHG5/NRP2/AKT3/DNAJA4/EPHB4/WNT5A/ABL1/FSTL1/CORO1B/PXN/ADTRP/ITGB1/PTK2B/SEMA5A/HIF1A/EHD4/PRKD2/PRKX/GPX1/SP100/CALR/ETS1/ITGB3/APOE/MEOX2/PTN/ZC3H12A/FOXP1/PRSS3/VEGFA/PRCP/STAT5A/JCAD/GPI/PLK2/SNAI2/PRKD1/THBS1/ANGPT2/FLT4/EFNA1/P2RX4/TMSB4X/TNF/PROX1/PIK3CG/RIN2/S100A2/CCBE1/GADD45A/RHOJ/MIR21/EPHA2/PTPRM/MIR137/STC1/MIR10B/GATA3/ADAMTS9/ROBO4/TBXA2R/ID1/SLIT2/KDR/CCN3/PECAM1/ANXA3/MIR15A/SEMA4A/CDH13/NRP1/MMRN1/RRAS/ANGPT1/TEK/HSPB1/ATOH8/MIR23A/AGT/MIR885/DCN/S100A9/FAP/MIR2355/MIRLET7B/GDF2/MIR149/MIR15B/MIR27A/MIR494/BMPER/MIRLET7A1/PLG/EGR3/FGF18/CXCL13/MIR210/S100A8/MIR640/MIR505/MIR16-1/MIR424/APOH/MIR495/MIR29A/MIR204/S100A7",128
